split,dataset_name,dataset_profile,selection_rule,binary_label,family,source,raw_sha256,raw_size_bytes,file_kind,image_sha256,image_width,image_height,conversion_rule,image_path,dataset_image_path,dataset_root,seed,test_fraction,vibex50_source_component,vibex50_addition_reason
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_651e49b2dc1810d8b2e64dca1b8b4bb5,virusshare_00499,e5a3e107be14eee764377d522afc852e5cf01271f8b04cb9a1e630f27f13b6e2,76752,elf,9e384557ca85d3f8bbf2f4f2d1e72ce5e3ae1374a33a973ec06671938f77dda0,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/e5a3e107be14eee764377d522afc852e5cf01271f8b04cb9a1e630f27f13b6e2.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/e5a3e107be14eee764377d522afc852e5cf01271f8b04cb9a1e630f27f13b6e2.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_666dbaa1c81f1a94e4f5035bdecf198c,virusshare_00499,c2ea41c0dbd4cef3c283c8b48c90c9615bc17fde0634bfc4840aa8dd232e14c7,126712,elf,6d6d087785ab3e3524bf71b6e1efebb7a712fa8dc620114ec5824950b6e07af8,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/c2ea41c0dbd4cef3c283c8b48c90c9615bc17fde0634bfc4840aa8dd232e14c7.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/c2ea41c0dbd4cef3c283c8b48c90c9615bc17fde0634bfc4840aa8dd232e14c7.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_9cb77d4ce4dcdf41bd39eeab5b2dac86,virusshare_00499,77e083817c94a9fcf59c44efbfbd14d58b54f0f86eadb31317e261abf049cdd0,385,elf,9a9fa792c9983b7999f29cadaeff7f04df376c30e0e637dbd18979b2aa5a68b7,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/77e083817c94a9fcf59c44efbfbd14d58b54f0f86eadb31317e261abf049cdd0.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/77e083817c94a9fcf59c44efbfbd14d58b54f0f86eadb31317e261abf049cdd0.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_a431d05607bc7506ba38f0bbf4610879,virusshare_00499,b060ea55425bfc04542c7fef994bb5b508a56acc273007be0a559f73f68691cd,209588,elf,51e3ea5f62ac4d3cb83d7a2019c29c65544768b34f348b943f8b5ab49d5457ba,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/b060ea55425bfc04542c7fef994bb5b508a56acc273007be0a559f73f68691cd.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/b060ea55425bfc04542c7fef994bb5b508a56acc273007be0a559f73f68691cd.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_67d15e2bb53a3fd75b239408641006eb,virusshare_00499,064361277ada65603ad8ba9240cd7c1a728b463531e15dd8443122aff5967ead,207,elf,c2dd387282d50eb599f120d440c2a81533ab6b6f60aad1158e554837a7c92304,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/064361277ada65603ad8ba9240cd7c1a728b463531e15dd8443122aff5967ead.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/064361277ada65603ad8ba9240cd7c1a728b463531e15dd8443122aff5967ead.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_b03d6733e8ad6f3745ee2b3637aa47ee,virusshare_00499,bc588686fc70e31bc23b12abb6af4e92eb9cfd9bdb915e90a5d636bd542ffa03,128830,elf,967a9c2a9b25b95bcbe94b1ed500274866600deb91bec079b191d5d0ff92221a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/bc588686fc70e31bc23b12abb6af4e92eb9cfd9bdb915e90a5d636bd542ffa03.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/bc588686fc70e31bc23b12abb6af4e92eb9cfd9bdb915e90a5d636bd542ffa03.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_24f0785f828aea45e5bf3ae29a97f53a,virusshare_00499,c27876a33ba37c3f7699c786093be8f1e4d4acd49fa12f68faa910d3063704cb,157716,elf,9aec43d5a6ca4605e5c365aff6ff058a8a409d54d3e6b38d9b12841a00122c02,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/c27876a33ba37c3f7699c786093be8f1e4d4acd49fa12f68faa910d3063704cb.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/c27876a33ba37c3f7699c786093be8f1e4d4acd49fa12f68faa910d3063704cb.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_eba1621f977cc60c4ea0612cedce68fb,virusshare_00499,1abcd7e645621d0ed1c02b380a4e574a8cf6490d503043fb76789f4d3a3a5461,267400,elf,935cd605c633c2fece94c118ee0a5387bbbad8f788fafae6f9037493a52d9d7b,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/1abcd7e645621d0ed1c02b380a4e574a8cf6490d503043fb76789f4d3a3a5461.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/1abcd7e645621d0ed1c02b380a4e574a8cf6490d503043fb76789f4d3a3a5461.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_e2c9cd0a3a2e217273bf47a5ee311ced,virusshare_00499,101baa948aefb6af54072912d31a18ffef55538f20b1e3c1a1aeecd29f0a5314,8608,elf,5d1de1d2a10a9425802cb7c7d9c31af50b98c1ef9fa6705de8380cdb60cc699d,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/101baa948aefb6af54072912d31a18ffef55538f20b1e3c1a1aeecd29f0a5314.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/101baa948aefb6af54072912d31a18ffef55538f20b1e3c1a1aeecd29f0a5314.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_10cd28a40a2bc48e64af8bc3bf344a45,virusshare_00499,e21cf833f2248255cece403935c588d8521bad5d39c7328aca3c985e1b8c2d77,60283,elf,75dfab5fc2f3a60e740d43f1718d8f329feb79b67384bd645454852aad961768,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/e21cf833f2248255cece403935c588d8521bad5d39c7328aca3c985e1b8c2d77.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/e21cf833f2248255cece403935c588d8521bad5d39c7328aca3c985e1b8c2d77.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_3a1c7ea6ace6e1821d3fcd065a2f1a4e,virusshare_00499,2b6d5182cb8599b4a327aea4bd2609521f40ce28f9cbcb07f99ffeaeb6aa675c,55536,elf,ea28f39bbcc8cb8aaf79af1210629d3267d1e418b50d915b77e158d4f7b90b9a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/2b6d5182cb8599b4a327aea4bd2609521f40ce28f9cbcb07f99ffeaeb6aa675c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/2b6d5182cb8599b4a327aea4bd2609521f40ce28f9cbcb07f99ffeaeb6aa675c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_44bd778a3ef95fa4467ef5664936ee86,virusshare_00499,135e9b4b1d7e96fe53b9fd84baacd057b124bc6e143dbce7039d23f707e27661,175152,elf,345399f35cf2e3dd75ec7588447e3fdd8e612333b0d447ceb741e7188f2ff05b,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/135e9b4b1d7e96fe53b9fd84baacd057b124bc6e143dbce7039d23f707e27661.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/135e9b4b1d7e96fe53b9fd84baacd057b124bc6e143dbce7039d23f707e27661.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_1c1d4dc2650676f57d77b822f3e10bd1,virusshare_00499,42fe36872cb00f316fe7e28953dad85e123122c22dd6df565b21803c5e156888,307960,elf,0a17817ba7c26e13f7846979ab51975de7ebad4e0bba2f70661958c1a7d6982a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/42fe36872cb00f316fe7e28953dad85e123122c22dd6df565b21803c5e156888.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/42fe36872cb00f316fe7e28953dad85e123122c22dd6df565b21803c5e156888.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_ff204b73f859ef38226bc88003a53e90,virusshare_00499,1f3d225bb9926e8a2eaec95d008782d0843372350c1b06088bde936a38eeccef,92560,elf,c03f6e14258b05a9ff64987ecf97f58766cbe1daee44b8fd7727b8df0b51cc04,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/1f3d225bb9926e8a2eaec95d008782d0843372350c1b06088bde936a38eeccef.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/1f3d225bb9926e8a2eaec95d008782d0843372350c1b06088bde936a38eeccef.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_608d88fe474a30c19610827d018dc489,virusshare_00499,7ae909b2483f56931f1d0a5287adfc597a84662aa6c4d289a6042e1ab2441ee0,23800,elf,a076a2515249d2c3c618bdbcdc0204d6254099100bb9f99cf08d77685249ccd1,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/7ae909b2483f56931f1d0a5287adfc597a84662aa6c4d289a6042e1ab2441ee0.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/7ae909b2483f56931f1d0a5287adfc597a84662aa6c4d289a6042e1ab2441ee0.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_49dca3f2b52c408ff46816f2294b806e,virusshare_00499,f7ab3a28b626d079d8c5514a47f3a063f301172b3fed8845d57b48d2a1f743f9,108072,elf,bc27c259494aed62b7534ed81d03bf8fb21dacd1440ea40bdb0939f6bdc11c38,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/f7ab3a28b626d079d8c5514a47f3a063f301172b3fed8845d57b48d2a1f743f9.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/f7ab3a28b626d079d8c5514a47f3a063f301172b3fed8845d57b48d2a1f743f9.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_cd09a089968b5323b5a379ab56c707d3,virusshare_00499,5262ef8b017e418a7150eee983f2094eacb787faba899790b4e1f734ba77c3a1,46072,elf,03921ae0910804ec4e4724d4e22d87c0967f6973782714a054cffbfb65cc25ed,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/5262ef8b017e418a7150eee983f2094eacb787faba899790b4e1f734ba77c3a1.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/5262ef8b017e418a7150eee983f2094eacb787faba899790b4e1f734ba77c3a1.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_02d5208424802924a60fab003a0a12d3,virusshare_00499,71c160e2c7b80ca63ef5144546f93e167c008b0acc8ce7bca6523ff4228ce8e5,16104,elf,c7e4034ba725ee90c24d1519876a71e81d1073fe4f8c072a5962a85203bf8c53,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/71c160e2c7b80ca63ef5144546f93e167c008b0acc8ce7bca6523ff4228ce8e5.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/71c160e2c7b80ca63ef5144546f93e167c008b0acc8ce7bca6523ff4228ce8e5.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_dfd7772a081ffa5c17edf1cf5d6e8e1e,virusshare_00499,d45d025d4fc1bb11f1e88011b1da13cb894688967cb3bf9b1843dd5e18378f84,291088,elf,5f334ce6c90bd9876192e558fa954073cea01a44b30ff21b8c7f824c34f2ff8e,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/d45d025d4fc1bb11f1e88011b1da13cb894688967cb3bf9b1843dd5e18378f84.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/d45d025d4fc1bb11f1e88011b1da13cb894688967cb3bf9b1843dd5e18378f84.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_f5a396362b934e0e351576351adbf386,virusshare_00499,e8a02ad440c2be03487c9395adbfbcf50711f8c79b515c2b0c2ce3e5c18bff93,104559,elf,752bdffaf67a92c4d0141a4dceb5f4b87c405aa03ff8eab08032b7213b44c0e8,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/e8a02ad440c2be03487c9395adbfbcf50711f8c79b515c2b0c2ce3e5c18bff93.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/e8a02ad440c2be03487c9395adbfbcf50711f8c79b515c2b0c2ce3e5c18bff93.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_524b96927e840d84f4dc26e291ebb24b,virusshare_00499,4025c3bea4c6561e68ab8f2fb1c044f6eb40216d204534098b7c96ef6c26d993,10849376,elf,72b74a1f4d380e0a8978891894a2c068d34be1f11c10ed425c90c0257938965f,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/4025c3bea4c6561e68ab8f2fb1c044f6eb40216d204534098b7c96ef6c26d993.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/4025c3bea4c6561e68ab8f2fb1c044f6eb40216d204534098b7c96ef6c26d993.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_a8249b262eb8f71ae4b40bdbd0c9b95f,virusshare_00499,e9af50f3a7848d917eb02ddf62ed1b4dc54ccc1b2740a93e51ef8339c06b684d,237952,elf,191f4cda31e1cceb1ef03852f075cebe1205b254d5d25959c12a3ed442556c13,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/e9af50f3a7848d917eb02ddf62ed1b4dc54ccc1b2740a93e51ef8339c06b684d.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/e9af50f3a7848d917eb02ddf62ed1b4dc54ccc1b2740a93e51ef8339c06b684d.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_ebffeebb068edc2d99752f048f80b583,virusshare_00499,21e448617882968ea666b89df33b96c594d851dfad3434640069b457c7bfd67f,169568,elf,92b4b8a0ec8e37e54370b8f3239af514bdf291126a16e33cb986b740c0932756,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/21e448617882968ea666b89df33b96c594d851dfad3434640069b457c7bfd67f.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/21e448617882968ea666b89df33b96c594d851dfad3434640069b457c7bfd67f.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_0ef9a64b02764c13c1c4224beddc1bc5,virusshare_00499,8d8b9fc60ae8364227000d877af5ed5208cf49fd5ce2dc2f0d2eb5eade32eeff,198399,elf,bbe9cc043d869aaf1e22c2844669b415dc258018fc79dd22fa8444e6ab756ee6,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/8d8b9fc60ae8364227000d877af5ed5208cf49fd5ce2dc2f0d2eb5eade32eeff.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/8d8b9fc60ae8364227000d877af5ed5208cf49fd5ce2dc2f0d2eb5eade32eeff.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_cfec55c720cedbff7bc5ca9062e2f32d,virusshare_00499,a23ef9411fef5b8a7c2c4dc5d7245b561937e110a2ad21eb1d984664b0491605,206480,elf,8f8bd0501be170a7098bdc4253cbdf9f9c2f38abab89949d4ef6cbd7924cba27,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/a23ef9411fef5b8a7c2c4dc5d7245b561937e110a2ad21eb1d984664b0491605.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/a23ef9411fef5b8a7c2c4dc5d7245b561937e110a2ad21eb1d984664b0491605.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_e622596edeef7537607b27b02e79c19e,virusshare_00499,db5f1edde9acdea563d51415db48587d8118db0ef0c9aeb1140e2433c183f613,116503,elf,055c4a11a49acffc53023b4299d2353cd789c7fdbd98f8788a04373817e75fcf,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/db5f1edde9acdea563d51415db48587d8118db0ef0c9aeb1140e2433c183f613.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/db5f1edde9acdea563d51415db48587d8118db0ef0c9aeb1140e2433c183f613.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_2ab90a57d4c5e6bfd1a5e599463d7699,virusshare_00499,dc658cbd0da1e0dec652c7eee703c204ec803f66d15d47e127e9a72ffe4a204c,38884,elf,8b3bdb31ae10819fff36d7e637bd769487f825c7dcf6223dd641b9519a7b243b,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/dc658cbd0da1e0dec652c7eee703c204ec803f66d15d47e127e9a72ffe4a204c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/dc658cbd0da1e0dec652c7eee703c204ec803f66d15d47e127e9a72ffe4a204c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_cc98447319ddb9ab01f5d42e5a395909,virusshare_00499,32ae714a2880d54889f1c2e9ca2d0ce2666029208702af06981888cc99041512,31596,elf,5cbf0ff1cb39c3d3cf18a022e17ade8767d5020d820f481da8fe348e873859d2,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/32ae714a2880d54889f1c2e9ca2d0ce2666029208702af06981888cc99041512.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/32ae714a2880d54889f1c2e9ca2d0ce2666029208702af06981888cc99041512.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
test,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_aae9f526e0bd07a7ed8546f01956758b,virusshare_00499,7cb8df1ec5e810bf42b3cd9fca3c28a2117f696cd800dc8620f34fdf622448bd,1010694,elf,49da47cdd43e82be04ffe483d5f9e2745374f1432401fc11672324faa92c6bd7,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/7cb8df1ec5e810bf42b3cd9fca3c28a2117f696cd800dc8620f34fdf622448bd.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/test/malware/7cb8df1ec5e810bf42b3cd9fca3c28a2117f696cd800dc8620f34fdf622448bd.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_7f389e94832cba5452923098333c0cc9,virusshare_00499,004474b5dac0fcf33edb4b2bb596953f2c477a3c8bac007b109e1fe60c9dde3c,116369,elf,b39d5208a88f9e5c15ce00ec944da3f05272d80b77eb8e941c9cfa848d45a321,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/004474b5dac0fcf33edb4b2bb596953f2c477a3c8bac007b109e1fe60c9dde3c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/004474b5dac0fcf33edb4b2bb596953f2c477a3c8bac007b109e1fe60c9dde3c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_4989f48133dea42ba9c5904fce42f2ca,virusshare_00499,ee621c52780537bccf75af32f778c46aee8e6496f2181f28954a832bf0756733,209328,elf,78027400243523e041fd580d5bc5c3c565ee7e8ad7133fe07129567d78273e04,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/ee621c52780537bccf75af32f778c46aee8e6496f2181f28954a832bf0756733.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/ee621c52780537bccf75af32f778c46aee8e6496f2181f28954a832bf0756733.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_9fe40de16d1a5bfa9c3a568cb6c8eb4b,virusshare_00499,c8d43d8f286a89d9bd8a051228c71a705590c5ae329528d89688509c5c86f5d5,122172,elf,79b959876466404f8361b6e04521a1dcf4175ad086ef1f199caee12e6367e947,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/c8d43d8f286a89d9bd8a051228c71a705590c5ae329528d89688509c5c86f5d5.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/c8d43d8f286a89d9bd8a051228c71a705590c5ae329528d89688509c5c86f5d5.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,malware,VirusShare_ae1588f29af17ce324b9556d66c14d31,virusshare_00499,6db70b0aeb29ba9cbf062b6d19f6956853a5ae992268ca64ac09e96e00fcb641,54704,elf,850d37faf9e95c62a39ccc2535272671173a99fd76dcfd00d1b862095b8406b6,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/malware/6db70b0aeb29ba9cbf062b6d19f6956853a5ae992268ca64ac09e96e00fcb641.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/6db70b0aeb29ba9cbf062b6d19f6956853a5ae992268ca64ac09e96e00fcb641.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
