dataset_name,split,source_split,raw_sha256,image_sha256,binary_label,consensus_family,family_label_status,family_label_votes,family_label_engine_count,family_label_confidence,vt_report_path,dataset_image_path,source,file_kind,original_family_field,benchmark_name,inclusion_reason,exclusion_reason
VIBEX-50K,train,train,20c0339c86af3279acb1fbe1417961fa81ba055df3c2f5461252b60c29f348c9,ca7efd1bd82ed307156c7e7de7041795be47dc50cb16ca5b53bdf6ea0f3f4b14,malware,generickd,labelled,5,35,0.142857,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/20c0339c86af3279acb1fbe1417961fa81ba055df3c2f5461252b60c29f348c9.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/20c0339c86af3279acb1fbe1417961fa81ba055df3c2f5461252b60c29f348c9.png,virusshare_00499,pe,VirusShare_d4a8bbaaec27b41c18ac8fef8ea089ad,family_core,stable_family_min_support,
VIBEX-50K,train,train,361dbbb82bf32294eb8f30387ba8d788d11bcb5939a1e9c829d3d1f597205d61,e122231c51c898b564b7503498ab0987f6df926eed1b0dbf7838b357a172b588,malware,zusy,labelled,8,48,0.166667,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/361dbbb82bf32294eb8f30387ba8d788d11bcb5939a1e9c829d3d1f597205d61.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/361dbbb82bf32294eb8f30387ba8d788d11bcb5939a1e9c829d3d1f597205d61.png,virusshare_00499,pe,VirusShare_f87c506c95202e9631cb4d2a115859ae,family_core,stable_family_min_support,
VIBEX-50K,train,train,207cc0d53c2afe7c393b483dd8267b5152068d3b8cd2800a4f90d4b0647af753,bce68a91606a5e9dd1d5b92580705eed108916e3f6d534266308481a15062627,malware,generickd,labelled,5,48,0.104167,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/207cc0d53c2afe7c393b483dd8267b5152068d3b8cd2800a4f90d4b0647af753.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/207cc0d53c2afe7c393b483dd8267b5152068d3b8cd2800a4f90d4b0647af753.png,virusshare_00499,pe,VirusShare_5211925441c0ab34bf619698e4efac82,family_core,stable_family_min_support,
VIBEX-50K,train,train,7ddb94458257932d47a9d1be9b7584a90549b7248530aae076e12ba5982f7a0f,ec459cdbf504e7e3c2e32cd87f3d3ce73d43cffbe3664c43cc32792700ad107a,malware,bulz,labelled,8,53,0.150943,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/7ddb94458257932d47a9d1be9b7584a90549b7248530aae076e12ba5982f7a0f.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/7ddb94458257932d47a9d1be9b7584a90549b7248530aae076e12ba5982f7a0f.png,virusshare_00499,pe,VirusShare_e9fc350fc805428fa3babc72afb75764,family_core,stable_family_min_support,
VIBEX-50K,train,train,4c27a5edd7fe52e3e6ddda7fb5acd3be45b97bb8e9c805364f496b0d203bba13,6d96f105f1080ffe9363aaf9829864ca0b9b61780b8ae29bd715dbd8e6edc5d6,malware,generickd,labelled,6,51,0.117647,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/4c27a5edd7fe52e3e6ddda7fb5acd3be45b97bb8e9c805364f496b0d203bba13.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/4c27a5edd7fe52e3e6ddda7fb5acd3be45b97bb8e9c805364f496b0d203bba13.png,virusshare_00499,pe,VirusShare_80fa1c45f2335e9600d9786c8df91057,family_core,stable_family_min_support,
VIBEX-50K,train,train,f09f6bda3f7e1f0edb6117b9e554ea4be19319eb310f4e7d4354e400706e0d9c,59aba76b7f7479fd2c95a8eb9867d4dc5877c7883c0fe08c615b6655a8a8d28f,malware,barys,labelled,7,48,0.145833,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/f09f6bda3f7e1f0edb6117b9e554ea4be19319eb310f4e7d4354e400706e0d9c.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/f09f6bda3f7e1f0edb6117b9e554ea4be19319eb310f4e7d4354e400706e0d9c.png,virusshare_00499,pe,VirusShare_876b55036bc84e2d7ab25f65a654c475,family_core,stable_family_min_support,
VIBEX-50K,validation,train,b79f6ccff3ef64d23631eb70927384eb67732c278d6aff31ddd0907c5f59c759,3467612445923c14a2f13b1efce977ace841bcbc4815477705b91deea3294555,malware,autorun,labelled,3,23,0.130435,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/b79f6ccff3ef64d23631eb70927384eb67732c278d6aff31ddd0907c5f59c759.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/b79f6ccff3ef64d23631eb70927384eb67732c278d6aff31ddd0907c5f59c759.png,virusshare_00499,pe,VirusShare_22aa9f8de2134bc1b0a7f32d56d59b9e,family_core,stable_family_min_support,
VIBEX-50K,validation,train,374ac457d32548264689d4c0f330e048ea9fef3a61d8608621763df892100141,82970b7771b0ec9957a727b76d554dc27055fe4b520ef19bffef67fb458d9c98,malware,fprd,labelled,8,37,0.216216,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/374ac457d32548264689d4c0f330e048ea9fef3a61d8608621763df892100141.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/374ac457d32548264689d4c0f330e048ea9fef3a61d8608621763df892100141.png,virusshare_00499,pe,VirusShare_b9f699ff2c51ff032d4ece992aec1410,family_core,stable_family_min_support,
VIBEX-50K,train,train,0f4debd496455badc5b95473686979dfec7af0dbcc2e163ccf3bce17f82b75aa,fabb850103dfed39ba4135eeae6c9f398a1d229b9d705924bd5d485971888830,malware,zusy,labelled,7,48,0.145833,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0f4debd496455badc5b95473686979dfec7af0dbcc2e163ccf3bce17f82b75aa.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/0f4debd496455badc5b95473686979dfec7af0dbcc2e163ccf3bce17f82b75aa.png,virusshare_00499,pe,VirusShare_834f1826ede33bcbd00ed7de5209f99d,family_core,stable_family_min_support,
VIBEX-50K,validation,train,fa0da4fd2202ad7f1467dfa2d8ee876f48007a70fb426e99df5321123fa5c777,db7162c8920ffdffc04433adf1434982b4893481f3e43b74e3fc3c41461235fd,malware,upatre,labelled,9,56,0.160714,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/fa0da4fd2202ad7f1467dfa2d8ee876f48007a70fb426e99df5321123fa5c777.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/fa0da4fd2202ad7f1467dfa2d8ee876f48007a70fb426e99df5321123fa5c777.png,virusshare_00499,pe,VirusShare_7131938df261d56d0020df8877b0d306,family_core,stable_family_min_support,
VIBEX-50K,train,train,0155af11b36b3baef271f413b86e45e95b1ff5c96885bb40e5e00acf718e8e20,5fe051e4a9e6536d4d032a853df6d2a5ce4ffea3a131d0717a98f37a2d93c60d,malware,generickd,labelled,6,49,0.122449,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0155af11b36b3baef271f413b86e45e95b1ff5c96885bb40e5e00acf718e8e20.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/0155af11b36b3baef271f413b86e45e95b1ff5c96885bb40e5e00acf718e8e20.png,virusshare_00499,pe,VirusShare_92edd1c6f9bac25b0510685cd732390f,family_core,stable_family_min_support,
VIBEX-50K,train,train,1ca627d661f207720b4535e1327cdeaa104fc046efe3e5219c2efb6b2a32c123,34835977efff188983ecd633d8975a80ff0b147a1eba48311484cb006c6945dd,malware,generickd,labelled,7,36,0.194444,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/1ca627d661f207720b4535e1327cdeaa104fc046efe3e5219c2efb6b2a32c123.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/1ca627d661f207720b4535e1327cdeaa104fc046efe3e5219c2efb6b2a32c123.png,virusshare_00499,pe,VirusShare_b35d48d1725c4ee7beaad82d6bd658c9,family_core,stable_family_min_support,
VIBEX-50K,train,train,db580ddd02cc7a412a7781178020c13de735fd97a54bd2067d7a46e1bf75a42c,bee74497a2978001c96507db60986376ad87240b516deae9e71fb059cd9db8de,malware,autorun,labelled,13,55,0.236364,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/db580ddd02cc7a412a7781178020c13de735fd97a54bd2067d7a46e1bf75a42c.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/db580ddd02cc7a412a7781178020c13de735fd97a54bd2067d7a46e1bf75a42c.png,virusshare_00499,pe,VirusShare_114017ca4de8a7f6283bebc4ab10539c,family_core,stable_family_min_support,
VIBEX-50K,train,train,ff147bffb7088ddd4c94d219c8cbf6f76a4e7c8fdfc5f217e5b32df8fad292f8,57e56869a0b6f87a5ea7aa3be95404e89d0d403691a31b809b71aeccc40f6782,malware,bulz,labelled,10,62,0.16129,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/ff147bffb7088ddd4c94d219c8cbf6f76a4e7c8fdfc5f217e5b32df8fad292f8.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/ff147bffb7088ddd4c94d219c8cbf6f76a4e7c8fdfc5f217e5b32df8fad292f8.png,virusshare_00499,pe,VirusShare_946e02b7bcfdb61a956860fbbfa5f03f,family_core,stable_family_min_support,
VIBEX-50K,train,train,44d91a74cf105906564717e4d52ac90c2ab05601d4996dccdde7d11c12000ed1,2cab96c3acbf93b607a86976513277d83fd4b5235092a2beeab4845e3eff0a6e,malware,autorun,labelled,15,66,0.227273,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/44d91a74cf105906564717e4d52ac90c2ab05601d4996dccdde7d11c12000ed1.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/44d91a74cf105906564717e4d52ac90c2ab05601d4996dccdde7d11c12000ed1.png,virusshare_00499,pe,VirusShare_c7090cfb85d0726ed096d3c1de49af1f,family_core,stable_family_min_support,
VIBEX-50K,train,train,6ed96fb8724e4d99ad0e63bdaed75425bc5f5feb8a74c3d29c7bc4446716a665,5923952a98352f0f3c54183dd181c80730a8999d0e00e3de1b53b3669de0a50e,malware,generickd,labelled,7,37,0.189189,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/6ed96fb8724e4d99ad0e63bdaed75425bc5f5feb8a74c3d29c7bc4446716a665.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/6ed96fb8724e4d99ad0e63bdaed75425bc5f5feb8a74c3d29c7bc4446716a665.png,virusshare_00499,pe,VirusShare_da305dde7c0994cae35ecf85b664b04c,family_core,stable_family_min_support,
VIBEX-50K,train,train,810fa58f5addb6256c1d6c66dbdb9d92fe8756d489eef01e9f28966e6978886b,705b0609557557874c68527a7d17e0f2275617e118ce2156953eda4a4540c080,malware,qqpass,labelled,7,56,0.125,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/810fa58f5addb6256c1d6c66dbdb9d92fe8756d489eef01e9f28966e6978886b.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/810fa58f5addb6256c1d6c66dbdb9d92fe8756d489eef01e9f28966e6978886b.png,virusshare_00499,pe,VirusShare_ee72b2423a2618a2dac633c1a181fec7,family_core,stable_family_min_support,
VIBEX-50K,train,train,9736fbad9b56a06accce60c25be41cc3a7f329a486ee4cbc04e7fd0c3993d7f0,9d0713203ab2e2c70cbf1142d676efb86f18ee15cd86e79e1107d0d4cc34a5d3,malware,autorun,labelled,14,58,0.241379,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/9736fbad9b56a06accce60c25be41cc3a7f329a486ee4cbc04e7fd0c3993d7f0.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/9736fbad9b56a06accce60c25be41cc3a7f329a486ee4cbc04e7fd0c3993d7f0.png,virusshare_00499,pe,VirusShare_2923923bf6aa35b16dedaea4bf690260,family_core,stable_family_min_support,
VIBEX-50K,train,train,5243163f1c453fc7140ae56e0df6f1497ad8c1377fd7729afbc3d0d9a418823c,75a67806302a75be60d2df34d9299be4fdf6e4e6ca94720069dedb767af7f0a4,malware,upatre,labelled,6,56,0.107143,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/5243163f1c453fc7140ae56e0df6f1497ad8c1377fd7729afbc3d0d9a418823c.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/5243163f1c453fc7140ae56e0df6f1497ad8c1377fd7729afbc3d0d9a418823c.png,virusshare_00499,pe,VirusShare_bf40b626d2c440101940253b748119c9,family_core,stable_family_min_support,
VIBEX-50K,train,train,01a478b76e3b03d5248c64c3fda1dd2c8601d5010ad944621356c67cf07dcc63,342b53e0e40c57ebfa77ec86b2f41aeb849aa383686e783a903ebfbf761222a4,malware,salgorea,labelled,7,57,0.122807,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/01a478b76e3b03d5248c64c3fda1dd2c8601d5010ad944621356c67cf07dcc63.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/01a478b76e3b03d5248c64c3fda1dd2c8601d5010ad944621356c67cf07dcc63.png,virusshare_00499,pe,VirusShare_21663516eae30c7fa9bcc21721bf8f66,family_core,stable_family_min_support,
VIBEX-50K,train,train,64012c33f212fec36a27cfec36db500caa24dd658bdc413933462a31cadb18d4,8f9edbd93e128ed7aaa203aa2dc3902a2109782c5f53e5cb19c2ac8e1aa93592,malware,qqpass,labelled,8,55,0.145455,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/64012c33f212fec36a27cfec36db500caa24dd658bdc413933462a31cadb18d4.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/64012c33f212fec36a27cfec36db500caa24dd658bdc413933462a31cadb18d4.png,virusshare_00499,pe,VirusShare_fea0a83b249c72b84571581b6f296228,family_core,stable_family_min_support,
VIBEX-50K,train,train,14065609ad368383614b6ac46def30daadf157bbe65fb68ad907bfaba8b07101,71984bae5a71bf9873b4477a7ffe20963e3f76b83a8fc539ff40782d056f2614,malware,generickd,labelled,5,57,0.0877193,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/14065609ad368383614b6ac46def30daadf157bbe65fb68ad907bfaba8b07101.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/14065609ad368383614b6ac46def30daadf157bbe65fb68ad907bfaba8b07101.png,virusshare_00499,pe,VirusShare_0380f32df39a6940de00e70e1d81e7cf,family_core,stable_family_min_support,
VIBEX-50K,train,train,1610b6f6e3165d82b0c1ccb4693922e5b680935246b178ad78d854a4f99c5454,439b6fc508e3b53db8db0dc46d0bb64971d01241d09afc198dd836fb84a0fd08,malware,nevereg,labelled,16,53,0.301887,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/1610b6f6e3165d82b0c1ccb4693922e5b680935246b178ad78d854a4f99c5454.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/1610b6f6e3165d82b0c1ccb4693922e5b680935246b178ad78d854a4f99c5454.png,virusshare_00499,pe,VirusShare_d5dc0bd27e9067f020c2da406c28bbc8,family_core,stable_family_min_support,
VIBEX-50K,train,train,0dd77c84b03ad9c0fa2915d9798e6f66a8decdf4c779ed6cca6753fb9ec9a794,6c454d6c917154011ee61d2b554e0ae6e19888e9eabdd6cc14d982a0d7e945bb,malware,bulz,labelled,7,31,0.225806,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0dd77c84b03ad9c0fa2915d9798e6f66a8decdf4c779ed6cca6753fb9ec9a794.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/0dd77c84b03ad9c0fa2915d9798e6f66a8decdf4c779ed6cca6753fb9ec9a794.png,virusshare_00499,pe,VirusShare_0acf1f25bde0eccca8dfbac41bdd8bb9,family_core,stable_family_min_support,
VIBEX-50K,train,train,0fde479d559ea1a5c94f9c464a974f4abb2219381a5b4053cc1dd3b42ee77a51,61abb6af0d365de82449910a5c0b2fc9872c23eae0c822e52e0a7db3022f7d1b,malware,generickd,labelled,6,38,0.157895,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0fde479d559ea1a5c94f9c464a974f4abb2219381a5b4053cc1dd3b42ee77a51.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/0fde479d559ea1a5c94f9c464a974f4abb2219381a5b4053cc1dd3b42ee77a51.png,virusshare_00499,pe,VirusShare_74e510b485dec00f1d7a8f4e830dbc38,family_core,stable_family_min_support,
VIBEX-50K,train,train,6403fa6dbc8deaaaeb6feb463c5fbd7356b601407767cbecc6abe69768cd39a2,1d8f5bfbe690ed3df54736ae02ab568c011da4e46a98714b4a7cd9e1bd4dde2c,malware,generickd,labelled,5,49,0.102041,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/6403fa6dbc8deaaaeb6feb463c5fbd7356b601407767cbecc6abe69768cd39a2.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/6403fa6dbc8deaaaeb6feb463c5fbd7356b601407767cbecc6abe69768cd39a2.png,virusshare_00499,pe,VirusShare_f4423766525c519409ddae802a6c7c23,family_core,stable_family_min_support,
VIBEX-50K,train,train,9a9fa9140261b39afa14c7824cd76be78319bf077228212748dc15c758904598,7976d53e073edf49e37df4d1f149c519234fca8ce14212c6d2361edc049556eb,malware,generickd,labelled,5,47,0.106383,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/9a9fa9140261b39afa14c7824cd76be78319bf077228212748dc15c758904598.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/9a9fa9140261b39afa14c7824cd76be78319bf077228212748dc15c758904598.png,virusshare_00499,pe,VirusShare_19defbcbc583ed8dcf7c1e1b84c4953e,family_core,stable_family_min_support,
VIBEX-50K,validation,train,031757984ce64ede0d8325c6ec0af8ef954ee0e59acefcd24e385d72e8253762,a4d6a28782139a6076dee7afe025ec025897f126d95d49196c2371062a4a3a09,malware,urelas,labelled,8,49,0.163265,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/031757984ce64ede0d8325c6ec0af8ef954ee0e59acefcd24e385d72e8253762.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/031757984ce64ede0d8325c6ec0af8ef954ee0e59acefcd24e385d72e8253762.png,virusshare_00499,pe,VirusShare_dfc837ca6f5a7e2a6e3c7ddfde7b6ec0,family_core,stable_family_min_support,
VIBEX-50K,train,train,944e7178e6c153467e65d4e7f349b8163a8bf2c5b92cf5a01e97458096ea75c5,f223899686e585bc8db197c589d714af69a5c73760373b08c3a826131fc2bd61,malware,generickd,labelled,7,33,0.212121,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/944e7178e6c153467e65d4e7f349b8163a8bf2c5b92cf5a01e97458096ea75c5.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/944e7178e6c153467e65d4e7f349b8163a8bf2c5b92cf5a01e97458096ea75c5.png,virusshare_00499,pe,VirusShare_217d6875378df94e393da29bbb8d55e0,family_core,stable_family_min_support,
VIBEX-50K,train,train,90ed9952579d0843ead782b1f0403d7c0b9b7458d044a8f7a66f0e48590da5a2,69dcfff888348c7031ddcc2eec52215f5fbc11ea35a60ea917771f2e7167d9fd,malware,qqpass,labelled,8,57,0.140351,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/90ed9952579d0843ead782b1f0403d7c0b9b7458d044a8f7a66f0e48590da5a2.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/90ed9952579d0843ead782b1f0403d7c0b9b7458d044a8f7a66f0e48590da5a2.png,virusshare_00499,pe,VirusShare_db383808eb8133810ade42a40b9c6803,family_core,stable_family_min_support,
VIBEX-50K,train,train,266666f5e404ad8a2104af2688f8f17063ca46f0d3bcb780c443c12c627d9bc6,11ed9652539875445b39adea3f49def86eed5724ce95c5a7590dd8e5b00d47d1,malware,generickd,labelled,6,50,0.12,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/266666f5e404ad8a2104af2688f8f17063ca46f0d3bcb780c443c12c627d9bc6.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/266666f5e404ad8a2104af2688f8f17063ca46f0d3bcb780c443c12c627d9bc6.png,virusshare_00499,pe,VirusShare_e61bc0f33115e7ef294ec05a64e2af0b,family_core,stable_family_min_support,
VIBEX-50K,train,train,8fd721f706edb4f48e6fec53e08693c7d6734c16fa5d983a89bc4c159635c0fd,1c6f4e7c7d87a6e58445723e4d05de04928a04d5334870d51f33b622e34ac5e3,malware,generickd,labelled,6,38,0.157895,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/8fd721f706edb4f48e6fec53e08693c7d6734c16fa5d983a89bc4c159635c0fd.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/8fd721f706edb4f48e6fec53e08693c7d6734c16fa5d983a89bc4c159635c0fd.png,virusshare_00499,pe,VirusShare_cb84365fa79d6c69aae992537eb4d4c8,family_core,stable_family_min_support,
VIBEX-50K,validation,train,84325711f3d783c1cf5d21036e5386025c07585661b2ae3b41ad463156851c6c,becb2e393e84118e8ab30ff1570414523a418dd9372a2d9da81619f4f64215b8,malware,brontok,labelled,7,48,0.145833,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/84325711f3d783c1cf5d21036e5386025c07585661b2ae3b41ad463156851c6c.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/84325711f3d783c1cf5d21036e5386025c07585661b2ae3b41ad463156851c6c.png,virusshare_00499,pe,VirusShare_05cc6b4ede790a4f1420617eff6afb4a,family_core,stable_family_min_support,
VIBEX-50K,train,train,15e464bd09762999108639bfcb8e4992a788a23d0d045e1544ea6add7a9d2983,7cac4e5ffb9ad2e478e347aee479bb8274deb3a5b7ec7c860d747830ab23c48e,malware,autorun,labelled,4,22,0.181818,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/15e464bd09762999108639bfcb8e4992a788a23d0d045e1544ea6add7a9d2983.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/15e464bd09762999108639bfcb8e4992a788a23d0d045e1544ea6add7a9d2983.png,virusshare_00499,pe,VirusShare_388bb0e29275811125dd8ae68a078de4,family_core,stable_family_min_support,
VIBEX-50K,train,train,8516fcf048a7aff8332a3a19faaaa0b97b9227a5dedfa01215dc259ed40d874b,c116be4ffba71b78830e186493398e2f80c7ea8f66448f4c12f0f05aa5a4a02c,malware,urelas,labelled,12,51,0.235294,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/8516fcf048a7aff8332a3a19faaaa0b97b9227a5dedfa01215dc259ed40d874b.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/8516fcf048a7aff8332a3a19faaaa0b97b9227a5dedfa01215dc259ed40d874b.png,virusshare_00499,pe,VirusShare_7ab26337de3f488be511b1ecfd0afdcf,family_core,stable_family_min_support,
VIBEX-50K,train,train,5dd62aa8deef8dbb0775e6929a10b1556e594ca50960094208480ddce5c5864d,0bdf30aaba30ffba32fd47fae07165883ed28acb59b8f34b9b78c0bbbbfd9e5e,malware,sivis,labelled,10,43,0.232558,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/5dd62aa8deef8dbb0775e6929a10b1556e594ca50960094208480ddce5c5864d.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/5dd62aa8deef8dbb0775e6929a10b1556e594ca50960094208480ddce5c5864d.png,virusshare_00499,pe,VirusShare_82c89f330f9f07b40efa288b722ef051,family_core,stable_family_min_support,
VIBEX-50K,validation,train,0eecfb7ca655c0a0c73ea93470249713da2940c0c4f4ab99cbfb01db24140df4,5ce83e2a9d77c8ef477ee85b1a61f84f08b22ea4639687a7e08c3d2054a192a8,malware,generickd,labelled,6,27,0.222222,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0eecfb7ca655c0a0c73ea93470249713da2940c0c4f4ab99cbfb01db24140df4.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/0eecfb7ca655c0a0c73ea93470249713da2940c0c4f4ab99cbfb01db24140df4.png,virusshare_00499,pe,VirusShare_fe364dabc9c533f19e103be0b9a4e4bb,family_core,stable_family_min_support,
VIBEX-50K,train,train,05f1b3fe2d8b45ff6aec9322ff8a0285580a36d1f6197345914baebe448460e7,902aaf942f11c6796365c1a8dec7a7ca39d71aab13a637d48906e0271ed8872f,malware,sivis,labelled,11,52,0.211538,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/05f1b3fe2d8b45ff6aec9322ff8a0285580a36d1f6197345914baebe448460e7.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/05f1b3fe2d8b45ff6aec9322ff8a0285580a36d1f6197345914baebe448460e7.png,virusshare_00499,pe,VirusShare_189bd416f8fc420e1d43fbcb35d35673,family_core,stable_family_min_support,
VIBEX-50K,train,train,1d4fd2fb71eae1f76e973fb20456894d5aa87f0a7674a886e85f24126c21ca02,a457650a06f28ede4ec8382bfd8e47f439345cc1baca180ca41ff0f72a1bba78,malware,generickd,labelled,6,51,0.117647,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/1d4fd2fb71eae1f76e973fb20456894d5aa87f0a7674a886e85f24126c21ca02.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/1d4fd2fb71eae1f76e973fb20456894d5aa87f0a7674a886e85f24126c21ca02.png,virusshare_00499,pe,VirusShare_676668a7ec1843a30da60f335629a3eb,family_core,stable_family_min_support,
VIBEX-50K,train,train,295841c82bb3cd1b7d830d0da41af56338c2767ad5afaea52445ab5b09861dc9,0b36cf1df657fed5e30e79cb993d7923baca732edc36b714f7c69c1b64bf12f2,malware,autorun,labelled,12,56,0.214286,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/295841c82bb3cd1b7d830d0da41af56338c2767ad5afaea52445ab5b09861dc9.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/295841c82bb3cd1b7d830d0da41af56338c2767ad5afaea52445ab5b09861dc9.png,virusshare_00499,pe,VirusShare_2f9068290ac0ecb709edba66210b336d,family_core,stable_family_min_support,
VIBEX-50K,train,train,0fdfe556c9d41ce6fb666e29e27f1275e17c2c18ce8c799042c0c7083207db23,880395c17e8e7155cfc90cfdbc27ea3a5bc0a4b8c510d38ec550f680771ba7b5,malware,generickd,labelled,5,43,0.116279,/home/phil/vibex_secure_dataset/evidence/virustotal/VIBEX-50K/0fdfe556c9d41ce6fb666e29e27f1275e17c2c18ce8c799042c0c7083207db23.json,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/malware/0fdfe556c9d41ce6fb666e29e27f1275e17c2c18ce8c799042c0c7083207db23.png,virusshare_00499,pe,VirusShare_5fed933ac00a2d19d82cb84e35bc7b40,family_core,stable_family_min_support,
